KERRY,0.036,80.557
ABRAHAM,0.035,80.592
WILLIS,0.035,80.627
RICKEY,0.035,80.662
JEAN,0.035,80.696
IRA,0.035,80.731
ANDRES,0.034,80.766
CESAR,0.034,80.8
JOHNATHAN,0.034,80.834
MALCOLM,0.034,80.868
RUDOLPH,0.034,80.902
DAMON,0.034,80.936
KELVIN,0.034,80.97
RUDY,0.034,81.004
PRESTON,0.034,81.037
ALTON,0.033,81.071
ARCHIE,0.033,81.104
MARCO,0.033,81.137
WM,0.033,81.17
PETE,0.032,81.202
RANDOLPH,0.032,81.234
GARRY,0.032,81.267
GEOFFREY,0.032,81.299
JONATHON,0.032,81.331
FELIPE,0.032,81.363
BENNIE,0.032,81.395
GERARDO,0.032,81.427
ED,0.032,81.458
DOMINIC,0.032,81.49
ROBIN,0.032,81.522
LOREN,0.032,81.553
DELBERT,0.031,81.585
COLIN,0.031,81.616
GUILLERMO,0.031,81.647
EARNEST,0.031,81.678
LUCAS,0.031,81.709
BENNY,0.03,81.739
NOEL,0.03,81.769
SPENCER,0.03,81.799
RODOLFO,0.03,81.828
MYRON,0.03,81.858
EDMUND,0.03,81.887
GARRETT,0.029,81.917
SALVATORE,0.029,81.946
CEDRIC,0.029,81.975
LOWELL,0.029,82.004
GREGG,0.029,82.032
SHERMAN,0.028,82.061
WILSON,0.028,82.089
DEVIN,0.028,82.117
SYLVESTER,0.028,82.145
KIM,0.028,82.173
ROOSEVELT,0.028,82.201
ISRAEL,0.028,82.229
JERMAINE,0.028,82.257
FORREST,0.027,82.284
WILBERT,0.027,82.31
LELAND,0.027,82.337
SIMON,0.026,82.363
GUADALUPE,0.026,82.39
CLARK,0.026,82.416
IRVING,0.026,82.442
CARROLL,0.026,82.468
BRYANT,0.026,82.494
OWEN,0.026,82.519
RUFUS,0.025,82.545
WOODROW,0.025,82.57
SAMMY,0.025,82.595
KRISTOPHER,0.025,82.62
MACK,0.025,82.645
LEVI,0.025,82.67
MARCOS,0.025,82.695
GUSTAVO,0.025,82.72
JAKE,0.025,82.744
LIONEL,0.024,82.769
MARTY,0.024,82.793
TAYLOR,0.024,82.817
ELLIS,0.024,82.842
DALLAS,0.024,82.866
GILBERTO,0.024,82.89
CLINT,0.024,82.914
NICOLAS,0.024,82.938
LAURENCE,0.024,82.962
ISMAEL,0.024,82.985
ORVILLE,0.024,83.009
DREW,0.024,83.033
JODY,0.024,83.056
ERVIN,0.023,83.08
DEWEY,0.023,83.103
AL,0.023,83.126
WILFRED,0.023,83.15
JOSH,0.023,83.173
HUGO,0.023,83.196
IGNACIO,0.023,83.219
CALEB,0.023,83.241
TOMAS,0.023,83.264
SHELDON,0.023,83.287
ERICK,0.023,83.31
FRANKIE,0.023,83.332
STEWART,0.022,83.354
DOYLE,0.022,83.377
DARREL,0.022,83.399
ROGELIO,0.022,83.421
TERENCE,0.022,83.443
SANTIAGO,0.022,83.465
ALONZO,0.022,83.487
ELIAS,0.022,83.508
BERT,0.022,83.53
ELBERT,0.022,83.552
RAMIRO,0.022,83.573
CONRAD,0.022,83.595
PAT,0.022,83.616
NOAH,0.022,83.638
GRADY,0.021,83.659
PHIL,0.021,83.681
CORNELIUS,0.021,83.702
LAMAR,0.021,83.723
ROLANDO,0.021,83.744
CLAY,0.021,83.765
PERCY,0.021,83.786
DEXTER,0.021,83.806
BRADFORD,0.021,83.827
MERLE,0.021,83.848
DARIN,0.02,83.868
AMOS,0.02,83.888
TERRELL,0.02,83.909
MOSES,0.02,83.929
IRVIN,0.02,83.949
SAUL,0.02,83.968
ROMAN,0.02,83.988
DARNELL,0.02,84.008
RANDAL,0.02,84.027
TOMMIE,0.02,84.047
TIMMY,0.019,84.066
DARRIN,0.019,84.086
WINSTON,0.019,84.105
BRENDAN,0.019,84.124
TOBY,0.019,84.144
VAN,0.019,84.163
ABEL,0.019,84.182
DOMINICK,0.019,84.201
BOYD,0.019,84.22
COURTNEY,0.019,84.24
JAN,0.019,84.259
EMILIO,0.019,84.277
ELIJAH,0.019,84.296
CARY,0.019,84.315
DOMINGO,0.019,84.334
SANTOS,0.019,84.353
AUBREY,0.019,84.372
EMMETT,0.019,84.39
MARLON,0.019,84.409
EMANUEL,0.019,84.428
JERALD,0.019,84.446
EDMOND,0.019,84.465
EMIL,0.019,84.483
DEWAYNE,0.018,84.502
WILL,0.018,84.52
OTTO,0.018,84.538
TEDDY,0.018,84.556
REYNALDO,0.018,84.574
BRET,0.018,84.592
MORGAN,0.018,84.61
JESS,0.018,84.628
TRENT,0.018,84.646
HUMBERTO,0.018,84.664
EMMANUEL,0.018,84.681
STEPHAN,0.018,84.699
LOUIE,0.018,84.717
VICENTE,0.017,84.734
LAMONT,0.017,84.751
STACY,0.017,84.769
GARLAND,0.017,84.786
MILES,0.017,84.803
MICAH,0.017,84.82
EFRAIN,0.017,84.837
BILLIE,0.017,84.854
LOGAN,0.017,84.871
HEATH,0.017,84.887
RODGER,0.017,84.904
HARLEY,0.017,84.921
DEMETRIUS,0.017,84.937
ETHAN,0.017,84.954
ELDON,0.017,84.97
ROCKY,0.016,84.987
PIERRE,0.016,85.003
JUNIOR,0.016,85.02
FREDDY,0.016,85.036
ELI,0.016,85.052
BRYCE,0.016,85.068
ANTOINE,0.016,85.084
ROBBIE,0.016,85.1
KENDALL,0.016,85.116
ROYCE,0.016,85.132
STERLING,0.016,85.148
MICKEY,0.016,85.164
CHASE,0.016,85.18
GROVER,0.016,85.196
ELTON,0.016,85.212
CLEVELAND,0.016,85.228
DYLAN,0.016,85.243
CHUCK,0.016,85.259
DAMIAN,0.016,85.274
REUBEN,0.015,85.29
STAN,0.015,85.305
AUGUST,0.015,85.321
LEONARDO,0.015,85.336
JASPER,0.015,85.351
RUSSEL,0.015,85.367
ERWIN,0.015,85.382
BENITO,0.015,85.397
HANS,0.015,85.412
MONTE,0.015,85.427
BLAINE,0.015,85.442
ERNIE,0.015,85.456
CURT,0.015,85.471
QUENTIN,0.015,85.486
AGUSTIN,0.015,85.5
MURRAY,0.015,85.515
JAMAL,0.014,85.529
DEVON,0.014,85.544
ADOLFO,0.014,85.558
HARRISON,0.014,85.573
TYSON,0.014,85.587
BURTON,0.014,85.601
BRADY,0.014,85.616
ELLIOTT,0.014,85.63
WILFREDO,0.014,85.644
BART,0.014,85.658
JARROD,0.014,85.672
VANCE,0.014,85.686
DENIS,0.014,85.7
DAMIEN,0.014,85.714
JOAQUIN,0.014,85.728
HARLAN,0.014,85.742
