TEXADA,0,80.089
TESTANI,0,80.09
TESSMER,0,80.09
TERREL,0,80.09
TERRA,0,80.091
TERLIZZI,0,80.091
TEMPEL,0,80.091
TEMBLADOR,0,80.092
TAYLER,0,80.092
TAWIL,0,80.092
TASCH,0,80.093
TAMES,0,80.093
TALOR,0,80.093
TALERICO,0,80.094
SWINDERMAN,0,80.094
SWEETLAND,0,80.094
SWAGER,0,80.095
SULSER,0,80.095
SULLENS,0,80.096
SUBIA,0,80.096
STURGELL,0,80.096
STUMPFF,0,80.097
STUFFLEBEAM,0,80.097
STUCKI,0,80.097
STROHMEYER,0,80.098
STREBEL,0,80.098
STRAUGHAN,0,80.098
STRACKBEIN,0,80.099
STOBAUGH,0,80.099
STETZ,0,80.099
STELTER,0,80.1
STEINMANN,0,80.1
STEINFELD,0,80.1
STEFANI,0,80.101
STECHER,0,80.101
STANWOOD,0,80.101
STANISLAWSKI,0,80.102
STANDER,0,80.102
SPEZIALE,0,80.103
SOPPE,0,80.103
SONI,0,80.103
SOL,0,80.104
SOBOTKA,0,80.104
SNIPE,0,80.104
SMUIN,0,80.105
SLIDER,0,80.105
SLEE,0,80.105
SKERRETT,0,80.106
SJOBERG,0,80.106
SITTIG,0,80.106
SIMONELLI,0,80.107
SIMO,0,80.107
SIMA,0,80.107
SILVIO,0,80.108
SILVERIO,0,80.108
SILVERIA,0,80.108
SILSBY,0,80.109
SILLMAN,0,80.109
SIENKIEWICZ,0,80.11
SICK,0,80.11
SIA,0,80.11
SHOMO,0,80.111
SHOFF,0,80.111
SHOENER,0,80.111
SHIBA,0,80.112
SHERFEY,0,80.112
SHEHANE,0,80.112
SHAWL,0,80.113
SEXSON,0,80.113
SETTON,0,80.113
SERGI,0,80.114
SELVY,0,80.114
SEIDERS,0,80.114
SEEGMILLER,0,80.115
SEBREE,0,80.115
SEABURY,0,80.115
SCROGGIN,0,80.116
SCONYERS,0,80.116
SCHWALB,0,80.117
SCHURG,0,80.117
SCHULENBERG,0,80.117
SCHULD,0,80.118
SCHRAGE,0,80.118
SCHOW,0,80.118
SCHON,0,80.119
SCHNUR,0,80.119
SCHNELLER,0,80.119
SCHMIDTKE,0,80.12
SCHLATTER,0,80.12
SCHIEFFER,0,80.12
SCHENKEL,0,80.121
SCHEELER,0,80.121
SCHAUWECKER,0,80.121
SCHARTZ,0,80.122
SCHACHERER,0,80.122
SCAFE,0,80.122
SAYEGH,0,80.123
SAVIDGE,0,80.123
SAUR,0,80.124
SARLES,0,80.124
SARKISSIAN,0,80.124
SARKIS,0,80.125
SARCONE,0,80.125
SAGUCIO,0,80.125
SAFFELL,0,80.126
SAENGER,0,80.126
SACHER,0,80.126
RYLEE,0,80.127
RUVOLO,0,80.127
RUSTON,0,80.127
RUPLE,0,80.128
RULISON,0,80.128
RUGE,0,80.128
RUFFO,0,80.129
RUEHL,0,80.129
RUECKERT,0,80.129
RUDMAN,0,80.13
RUDIE,0,80.13
RUBERT,0,80.131
ROZEBOOM,0,80.131
ROYSDEN,0,80.131
ROYLANCE,0,80.132
ROTHCHILD,0,80.132
ROSSE,0,80.132
ROSECRANS,0,80.133
RODRICK,0,80.133
RODI,0,80.133
ROCKMORE,0,80.134
ROBNETT,0,80.134
ROBERTI,0,80.134
RIVETT,0,80.135
RIVA,0,80.135
RITZEL,0,80.135
RIERSON,0,80.136
RICOTTA,0,80.136
RICKEN,0,80.136
REZAC,0,80.137
RENDELL,0,80.137
REMO,0,80.138
REITMAN,0,80.138
REINDL,0,80.138
REEB,0,80.139
REDDIC,0,80.139
REDDELL,0,80.139
REBUCK,0,80.14
REALI,0,80.14
RAYE,0,80.14
RASO,0,80.141
RAMTHUN,0,80.141
RAMSDEN,0,80.141
RAMEAU,0,80.142
RALPHS,0,80.142
RAK,0,80.142
RAGO,0,80.143
RACZ,0,80.143
QUINTEROS,0,80.143
QUINTER,0,80.144
QUINLEY,0,80.144
QUIGGLE,0,80.145
QUAID,0,80.145
PURVINES,0,80.145
PURINTON,0,80.146
PURDUM,0,80.146
PUMMILL,0,80.146
PUGLIA,0,80.147
PUETT,0,80.147
PTACEK,0,80.147
PRZYBYLA,0,80.148
PROWSE,0,80.148
PROVIDENCE,0,80.148
PRESTWICH,0,80.149
PRACHT,0,80.149
POUTRE,0,80.149
POUCHER,0,80.15
PORTERA,0,80.15
POLINSKY,0,80.15
POAGE,0,80.151
PLATTS,0,80.151
PINEAU,0,80.152
PINCKARD,0,80.152
PILSON,0,80.152
PILLING,0,80.153
PILKINS,0,80.153
PILI,0,80.153
PIKES,0,80.154
PIGRAM,0,80.154
PIETILA,0,80.154
PICKRON,0,80.155
PIA,0,80.155
PHILIPPI,0,80.155
PHILHOWER,0,80.156
PFLUEGER,0,80.156
PFALZGRAF,0,80.156
PETTIBONE,0,80.157
PETT,0,80.157
PETROSINO,0,80.157
PERSING,0,80.158
PERRINO,0,80.158
PEROTTI,0,80.159
PERIERA,0,80.159
PERI,0,80.159
PEREDO,0,80.16
PERALTO,0,80.16
PENNYWELL,0,80.16
PENNEL,0,80.161
PEN,0,80.161
PELLEGREN,0,80.161
PELLA,0,80.162
PEDROSO,0,80.162
PAULOS,0,80.162
PAULDING,0,80.163
PATES,0,80.163
PASEK,0,80.163
PARAMO,0,80.164
PAOLINO,0,80.164
PANGANIBAN,0,80.164
PANETO,0,80.165
PALUCH,0,80.165
OZAKI,0,80.165
OWNBEY,0,80.166
OVERFELT,0,80.166
OUTMAN,0,80.167
OPPER,0,80.167
ONSTAD,0,80.167
OLAND,0,80.168
OKUDA,0,80.168
OERTEL,0,80.168
OELKE,0,80.169
NORMANDEAU,0,80.169
NORDBY,0,80.169
NORDAHL,0,80.17
NOECKER,0,80.17
NOBLIN,0,80.17
NO,0,80.171
NISWONGER,0,80.171
NISHIOKA,0,80.171
NETT,0,80.172
NEPHEW,0,80.172
NEGLEY,0,80.172
NEEDLES,0,80.173
NEDEAU,0,80.173
NATERA,0,80.174
NACHMAN,0,80.174
NAAS,0,80.174
MUSICH,0,80.175
MUNGIN,0,80.175
MOURER,0,80.175
MOUNSEY,0,80.176
MOTTOLA,0,80.176
MOTHERSHED,0,80.176
MOSKAL,0,80.177
MOSBEY,0,80.177
MORINI,0,80.177
MORELES,0,80.178
MOOD,0,80.178
MONTALUO,0,80.178
MONEYPENNY,0,80.179
MONDA,0,80.179
MOENCH,0,80.179
MOATES,0,80.18
MOAD,0,80.18
MIXER,0,80.181
MISSILDINE,0,80.181
MISIEWICZ,0,80.181
MIRABELLA,0,80.182
MINOTT,0,80.182
MINNIFIELD,0,80.182
MINCKS,0,80.183
MILUM,0,80.183
MILANI,0,80.183
MIKELSON,0,80.184
MESTAYER,0,80.184
MESS,0,80.184
MERTES,0,80.185
MERRIHEW,0,80.185
MERLOS,0,80.185
MERITT,0,80.186
MELNYK,0,80.186
MEDLEN,0,80.186
MEDER,0,80.187
MEAN,0,80.187
MCVEA,0,80.188
MCQUARRIE,0,80.188
MCQUAIN,0,80.188
MCLUCAS,0,80.189
MCLESTER,0,80.189
MCKITRICK,0,80.189
MCKENNON,0,80.19
MCINNES,0,80.19
MCGRORY,0,80.19
MCGRANAHAN,0,80.191
MCGLAMERY,0,80.191
MCGIVNEY,0,80.191
MCGILVRAY,0,80.192
MCCUISTON,0,80.192
MCCUIN,0,80.192
MCCRYSTAL,0,80.193
MCCOLLEY,0,80.193
MCCLERKIN,0,80.193
MCCLENON,0,80.194
MCCAMEY,0,80.194
MCANINCH,0,80.195
MAZARIEGOS,0,80.195
MAYNEZ,0,80.195
MATTIOLI,0,80.196
MASTRONARDI,0,80.196
MASONE,0,80.196
MARZETT,0,80.197
MARSLAND,0,80.197
MARI,0,80.197
MARGULIES,0,80.198
MARGOLIN,0,80.198
MALATESTA,0,80.198
MALACHI,0,80.199
MAINER,0,80.199
MAIETTA,0,80.199
MAGRATH,0,80.2
MAESE,0,80.2
MADKINS,0,80.2
MADEIROS,0,80.201
MADAMBA,0,80.201
MACKSON,0,80.202
MAC,0,80.202
MABEN,0,80.202
LYTCH,0,80.203
LUNDGREEN,0,80.203
LUMB,0,80.203
LUKACH,0,80.204
LUICK,0,80.204
LUETKEMEYER,0,80.204
LUECHTEFELD,0,80.205
LUDY,0,80.205
LUDDEN,0,80.205
LUCKOW,0,80.206
LUBINSKY,0,80.206
LOWES,0,80.206
LOUT,0,80.207
LORENSON,0,80.207
LORAN,0,80.207
LOPINTO,0,80.208
LOOBY,0,80.208
LONES,0,80.209
LIVSEY,0,80.209
LISKEY,0,80.209
LISBY,0,80.21
LINTNER,0,80.21
LINDOW,0,80.21
LINDBLOM,0,80.211
LIMING,0,80.211
LIECHTY,0,80.211
LETH,0,80.212
LESNIEWSKI,0,80.212
LENIG,0,80.212
LEMONDS,0,80.213
LEISY,0,80.213
LEHRER,0,80.213
LEHNEN,0,80.214
LEHMKUHL,0,80.214
LEETH,0,80.214
LEER,0,80.215
LEEKS,0,80.215
LECHLER,0,80.216
LEBSOCK,0,80.216
LAVERE,0,80.216
LAUTENSCHLAGE,0,80.217
LAUGHRIDGE,0,80.217
LAUDERBACK,0,80.217
LAUDENSLAGER,0,80.218
LASSONDE,0,80.218
LAROQUE,0,80.218
LARAMEE,0,80.219
LARACUENTE,0,80.219
LAPEYROUSE,0,80.219
LAMPRON,0,80.22
LAMERS,0,80.22
LAMER,0,80.22
LAINO,0,80.221
LAGUE,0,80.221
LAGUARDIA,0,80.221
LAFROMBOISE,0,80.222
LAFATA,0,80.222
LACOUNT,0,80.223
LACHOWICZ,0,80.223
KYSAR,0,80.223
KWIECIEN,0,80.224
KUFFEL,0,80.224
KUETER,0,80.224
KRONENBERG,0,80.225
KRISTENSEN,0,80.225
KRISTEK,0,80.225
KRINGS,0,80.226
KRIESEL,0,80.226
KREY,0,80.226
KREBBS,0,80.227
KREAMER,0,80.227
KRABBE,0,80.227
KOSSMAN,0,80.228
KOSAKOWSKI,0,80.228
KOSAK,0,80.228
KOPACZ,0,80.229
KONKOL,0,80.229
KOEPSELL,0,80.23
KOENING,0,80.23
KOEN,0,80.23
KNERR,0,80.231
KNAPIK,0,80.231
KLUTTZ,0,80.231
KLOCKE,0,80.232
KLENK,0,80.232
KLEMME,0,80.232
KLAPP,0,80.233
KITCHELL,0,80.233
KITA,0,80.233
KISSANE,0,80.234
KIRKBRIDE,0,80.234
KIRCHHOFF,0,80.234
KINTER,0,80.235
KINSEL,0,80.235
KINGSLAND,0,80.235
KIMMER,0,80.236
KIMLER,0,80.236
KILLORAN,0,80.236
KIESER,0,80.237
KHALSA,0,80.237
KHALAF,0,80.238
KETTEL,0,80.238
KEREKES,0,80.238
KEPLIN,0,80.239
KENTNER,0,80.239
KENNEBREW,0,80.239
KENISON,0,80.24
KELLOUGH,0,80.24
KELLMAN,0,80.24
KEATTS,0,80.241
KEASEY,0,80.241
KAUPPI,0,80.241
KATON,0,80.242
KARI,0,80.242
KANNER,0,80.242
KAMPA,0,80.243
KALL,0,80.243
KAI,0,80.243
KACZOROWSKI,0,80.244
KACZMARSKI,0,80.244
JUARBE,0,80.245
JORDISON,0,80.245
JONATHAN,0,80.245
JOBST,0,80.246
JEZIERSKI,0,80.246
JEANBART,0,80.246
JARQUIN,0,80.247
JANEY,0,80.247
JAGODZINSKI,0,80.247
ISHAK,0,80.248
ISETT,0,80.248
ISA,0,80.248
INFANTINO,0,80.249
IMBURGIA,0,80.249
ILLINGWORTH,0,80.249
HYSMITH,0,80.25
HYNSON,0,80.25
HYDRICK,0,80.25
HURLA,0,80.251
HUNTON,0,80.251
HUNNELL,0,80.252
HUMBERTSON,0,80.252
HOUSAND,0,80.252
HOTTLE,0,80.253
HOSCH,0,80.253
HOOS,0,80.253
HONN,0,80.254
HOHLT,0,80.254
HODEL,0,80.254
HOCHMUTH,0,80.255
HIXENBAUGH,0,80.255
HISLOP,0,80.255
HISAW,0,80.256
HINTZEN,0,80.256
HILGENDORF,0,80.256
HILCHEY,0,80.257
HIGGENS,0,80.257
HERSMAN,0,80.257
HERRARA,0,80.258
HENDRIXSON,0,80.258
HENDRIKS,0,80.259
HEMOND,0,80.259
HEMMINGWAY,0,80.259
HEMINGER,0,80.26
HELGREN,0,80.26
HEISEY,0,80.26
HEILMANN,0,80.261
HEHN,0,80.261
HEGNA,0,80.261
HEFFERN,0,80.262
HAWRYLAK,0,80.262
HAVERTY,0,80.262
HAUGER,0,80.263
HASLEM,0,80.263
HARNETT,0,80.263
HARB,0,80.264
HAPP,0,80.264
HANZLIK,0,80.264
HANWAY,0,80.265
HANBY,0,80.265
HANAN,0,80.266
HAMRIC,0,80.266
HAMMAKER,0,80.266
HALAS,0,80.267
HAGENBUCH,0,80.267
HACKING,0,80.267
HABECK,0,80.268
GWOZDZ,0,80.268
GUTTER,0,80.268
GUNIA,0,80.269
GUISE,0,80.269
GUADARRAMA,0,80.269
GRUBAUGH,0,80.27
GRIVAS,0,80.27
GRIFFIETH,0,80.27
GRIEB,0,80.271
GREWELL,0,80.271
GREGORICH,0,80.271
GRAZIER,0,80.272
GRAEBER,0,80.272
GRACIANO,0,80.273
GOWENS,0,80.273
GOODPASTER,0,80.273
GONDEK,0,80.274
GOHR,0,80.274
GOFFNEY,0,80.274
GODBEE,0,80.275
GITLIN,0,80.275
GISLER,0,80.275
GIN,0,80.276
GILLYARD,0,80.276
GILLOOLY,0,80.276
GILCHREST,0,80.277
GILBO,0,80.277
GIERLACH,0,80.277
GIEBLER,0,80.278
GIANG,0,80.278
GESKE,0,80.278
GERVASIO,0,80.279
GERTNER,0,80.279
GEHLING,0,80.28
GEETER,0,80.28
GAUS,0,80.28
GATTISON,0,80.281
GATICA,0,80.281
GATHINGS,0,80.281
GATH,0,80.282
GASSNER,0,80.282
GASSERT,0,80.282
GARABEDIAN,0,80.283
GAMON,0,80.283
GAMEROS,0,80.283
GALBAN,0,80.284
GABOUREL,0,80.284
GAAL,0,80.284
FUOCO,0,80.285
FULLENWIDER,0,80.285
FUDALA,0,80.285
FRISCIA,0,80.286
FRANCESCHINI,0,80.286
FORONDA,0,80.287
FONTANILLA,0,80.287
FLOREY,0,80.287
FLORENTINO,0,80.288
FLORE,0,80.288
FLEGLE,0,80.288
FLECHA,0,80.289
FISLER,0,80.289
FISCHBACH,0,80.289
FIORITA,0,80.29
FINES,0,80.29
FIGURA,0,80.29
FIGGINS,0,80.291
FICHERA,0,80.291
FESTER,0,80.291
FERRA,0,80.292
FEAR,0,80.292
FAWLEY,0,80.292
FAWBUSH,0,80.293
FAUSETT,0,80.293
FARNES,0,80.294
FARAGO,0,80.294
FAIRCLOUGH,0,80.294
FAHIE,0,80.295
FABIANI,0,80.295
EVEREST,0,80.295
EVANSON,0,80.296
EUTSEY,0,80.296
ESHBAUGH,0,80.296
ESH,0,80.297
ERTLE,0,80.297
EPPLEY,0,80.297
ENGLEHARDT,0,80.298
ENGELHARD,0,80.298
EMSWILER,0,80.298
ELZA,0,80.299
ELLING,0,80.299
ELDERKIN,0,80.299
ELAND,0,80.3
EFAW,0,80.3
EDSTROM,0,80.3
EDMUND,0,80.301
EDGEMON,0,80.301
ECTON,0,80.302
ECHEVERRI,0,80.302
EBRIGHT,0,80.302
EARHEART,0,80.303
DYNES,0,80.303
DYGERT,0,80.303
DYCHES,0,80.304
DULMAGE,0,80.304
DUHN,0,80.304
DUHAMEL,0,80.305
DUES,0,80.305
DUBREY,0,80.305
DUBRAY,0,80.306
DUBBS,0,80.306
DRONE,0,80.306
DREY,0,80.307
DREWERY,0,80.307
DREIER,0,80.307
DORVAL,0,80.308
DOROUGH,0,80.308
DORAIS,0,80.309
DONLIN,0,80.309
DONATELLI,0,80.309
DOKE,0,80.31
DOHM,0,80.31
DOETSCH,0,80.31
DOBEK,0,80.311
DITTY,0,80.311
DISBROW,0,80.311
DING,0,80.312
DINARDI,0,80.312
DILLAHUNTY,0,80.312
DILLAHUNT,0,80.313
DIERS,0,80.313
DIER,0,80.313
DIEKMANN,0,80.314
DIANGELO,0,80.314
DESKIN,0,80.314
DESCHAINE,0,80.315
DEPAOLI,0,80.315
DENNER,0,80.316
DEMYAN,0,80.316
DEMONT,0,80.316
DEMARAY,0,80.317
DELILLO,0,80.317
DELEEUW,0,80.317
DEIBEL,0,80.318
DECATO,0,80.318
DEBLASIO,0,80.318
DEBARTOLO,0,80.319
DAUBENSPECK,0,80.319
DARNER,0,80.319
DARDON,0,80.32
DANZIGER,0,80.32
DANIALS,0,80.32
DAMEWOOD,0,80.321
DALPIAZ,0,80.321
DALLMAN,0,80.321
DALLAIRE,0,80.322
CUNNIFFE,0,80.322
CUMPSTON,0,80.323
CUMBO,0,80.323
CUBERO,0,80.323
CRUZAN,0,80.324
CRONKHITE,0,80.324
CRITELLI,0,80.324
CRIMI,0,80.325
CREEGAN,0,80.325
CREAN,0,80.325
CRAYCRAFT,0,80.326
CRATER,0,80.326
CRANFILL,0,80.326
COYT,0,80.327
COURCHESNE,0,80.327
COUFAL,0,80.327
CORRADINO,0,80.328
CORPREW,0,80.328
COLVILLE,0,80.328
COCCO,0,80.329
COBY,0,80.329
CLINCH,0,80.33
CLICKNER,0,80.33
CLAVETTE,0,80.33
CLAGGETT,0,80.331
CIRIGLIANO,0,80.331
CIESIELSKI,0,80.331
CHRISTAIN,0,80.332
CHESBRO,0,80.332
CHAVERA,0,80.332
CHARD,0,80.333
CASTENEDA,0,80.333
CASTANEDO,0,80.333
CAST,0,80.334
CASSEUS,0,80.334
CASA,0,80.334
CARUANA,0,80.335
CARNERO,0,80.335
CAPPELLI,0,80.335
CAPELLAN,0,80.336
CANEDY,0,80.336
CANCRO,0,80.337
CAMILLERI,0,80.337
CALERO,0,80.337
CADA,0,80.338
BURGHART,0,80.338
BURBIDGE,0,80.338
BULFER,0,80.339
BUIS,0,80.339
BUDNIEWSKI,0,80.339
BUCKO,0,80.34
BRUNEY,0,80.34
BRUGH,0,80.34
BROSSARD,0,80.341
BRODMERKEL,0,80.341
BROCKMANN,0,80.341
BRING,0,80.342
BRIGMOND,0,80.342
BRIERE,0,80.342
BREMMER,0,80.343
BRECK,0,80.343
BREAU,0,80.344
BRAUTIGAM,0,80.344
BRASCH,0,80.344
BRANDENBERGER,0,80.345
BRAN,0,80.345
BRAGAN,0,80.345
BOZELL,0,80.346
BOWSHER,0,80.346
BOSH,0,80.346
BORGIA,0,80.347
BOREY,0,80.347
BOOMHOWER,0,80.347
BONNEVILLE,0,80.348
BONAM,0,80.348
BOLLAND,0,80.348
BOISE,0,80.349
BOEVE,0,80.349
BOETTGER,0,80.349
BOERSMA,0,80.35
BOATENG,0,80.35
BLIVEN,0,80.351
BLAZIER,0,80.351
BLANCA,0,80.351
BLAHNIK,0,80.352
BJORNSTAD,0,80.352
BITTON,0,80.352
BISS,0,80.353
BIRKETT,0,80.353
BILLINGSLY,0,80.353
BIAGIONI,0,80.354
BETTLE,0,80.354
BERTUCCI,0,80.354
BERTOLINO,0,80.355
BERMEA,0,80.355
BERGNER,0,80.355
BERBER,0,80.356
BENSLEY,0,80.356
BENDIXEN,0,80.356
BELTRAMI,0,80.357
BELLONE,0,80.357
BELLAND,0,80.358
BEIN,0,80.358
BEHRINGER,0,80.358
BEGUM,0,80.359
BEANS,0,80.359
BAYONA,0,80.359
BATIZ,0,80.36
BASSIN,0,80.36
BASKETTE,0,80.36
BARTOLOMEO,0,80.361
BARTOLO,0,80.361
BARTHOLOW,0,80.361
BARKAN,0,80.362
BARISH,0,80.362
BARETT,0,80.362
BARDO,0,80.363
BAMBURG,0,80.363
BALLERINI,0,80.363
BALLA,0,80.364
BALIS,0,80.364
BAKLEY,0,80.365
BAILON,0,80.365
BACHICHA,0,80.365
BABIARZ,0,80.366
AYARS,0,80.366
AXTON,0,80.366
AXEL,0,80.367
AWONG,0,80.367
AWE,0,80.367
AWALT,0,80.368
AUSLANDER,0,80.368
AUSHERMAN,0,80.368
AUMICK,0,80.369
ATHENS,0,80.369
ATHA,0,80.369
ATCHINSON,0,80.37
ASLETT,0,80.37
ASKREN,0,80.37
ARROWSMITH,0,80.371
ARRAS,0,80.371
ARNHOLD,0,80.371
ARMAGOST,0,80.372
AREY,0,80.372
ARCOS,0,80.373
ARCHIBEQUE,0,80.373
ANTUNES,0,80.373
ANTILLA,0,80.374
ANN,0,80.374
ANDRAS,0,80.374
AMYX,0,80.375
AMISON,0,80.375
AMERO,0,80.375
ALZATE,0,80.376
ALPHONSE,0,80.376
ALPER,0,80.376
ALLER,0,80.377
ALIOTO,0,80.377
ALEXANDRIA,0,80.377
AIGNER,0,80.378
AGTARAP,0,80.378
AGBAYANI,0,80.378
ADAMI,0,80.379
ACHORN,0,80.379
ACEUEDO,0,80.38
ACEDO,0,80.38
ABUNDIS,0,80.38
ABER,0,80.381
ABEE,0,80.381
ZUCCARO,0,80.381
ZIGLAR,0,80.382
ZIER,0,80.382
ZIEBELL,0,80.382
ZIEBA,0,80.383
ZAMZOW,0,80.383
ZAHL,0,80.383
YURKO,0,80.384
YURICK,0,80.384
YONKERS,0,80.384
YERIAN,0,80.385
YEAMAN,0,80.385
YARMAN,0,80.385
YANN,0,80.386
YAHN,0,80.386
YADON,0,80.386
YADAO,0,80.387
WOODBRIDGE,0,80.387
WOLSKE,0,80.387
WOLLENBERG,0,80.388
WOJTCZAK,0,80.388
WNUK,0,80.388
WITHERITE,0,80.389
WINTHER,0,80.389
WINICK,0,80.389
WIDELL,0,80.39
WICKENS,0,80.39
WHICHARD,0,80.39
WHEELIS,0,80.391
WESELY,0,80.391
WENTZELL,0,80.391
WENTHOLD,0,80.392
WEMPLE,0,80.392
WEISENBURGER,0,80.392
WEHLING,0,80.393
WEGER,0,80.393
WEAKS,0,80.393
WATER,0,80.394
WASSINK,0,80.394
WARN,0,80.394
WALQUIST,0,80.395
WADMAN,0,80.395
WACASTER,0,80.395
WAAGE,0,80.396
VOLIVA,0,80.396
VLCEK,0,80.396
VILLAFANA,0,80.397
VIGLIOTTI,0,80.397
VIGER,0,80.397
VIERNES,0,80.398
VIANDS,0,80.398
VEY,0,80.398
VESELKA,0,80.399
VERSTEEG,0,80.399
VERO,0,80.399
VERHOEVEN,0,80.4
VENDETTI,0,80.4
VELARDO,0,80.4
VATTER,0,80.401
VASCONCELLOS,0,80.401
VARN,0,80.401
VANWAGNER,0,80.402
VANVOORHIS,0,80.402
VANHECKE,0,80.402
VANDUYN,0,80.403
VANDERVOORT,0,80.403
VANDERSLICE,0,80.403
VALONE,0,80.404
VALLIER,0,80.404
VAILS,0,80.404
UVALLE,0,80.405
URSUA,0,80.405
URENDA,0,80.405
UPRIGHT,0,80.406
UPHOFF,0,80.406
TUSTIN,0,80.406
TURTON,0,80.407
TURNBOUGH,0,80.407
TURCK,0,80.407
TULLIO,0,80.408
TUCH,0,80.408
TRUEHART,0,80.408
TROPEA,0,80.409
TROESTER,0,80.409
TRIPPE,0,80.409
TRICARICO,0,80.41
TREVARTHEN,0,80.41
TREMBLY,0,80.41
TRACE,0,80.411
TRABUE,0,80.411
TRABER,0,80.411
TOTO,0,80.412
TOSI,0,80.412
TOAL,0,80.412
TINLEY,0,80.413
TINGLER,0,80.413
TIMOTEO,0,80.413
TIFFIN,0,80.414
TIEN,0,80.414
TICER,0,80.414
THURGOOD,0,80.415
THORMAN,0,80.415
THERRIAULT,0,80.415
THEEL,0,80.416
TESSMAN,0,80.416
TEKULVE,0,80.416
TEJERA,0,80.417
TEBBS,0,80.417
TAVERNIA,0,80.417
TARPEY,0,80.418
TALLMADGE,0,80.418
TAKEMOTO,0,80.418
SZOT,0,80.419
SYLVEST,0,80.419
SWINDOLL,0,80.419
SWEARINGER,0,80.42
SWANTEK,0,80.42
SWANER,0,80.42
SWAINSTON,0,80.421
SUSI,0,80.421
SURRETTE,0,80.421
SUR,0,80.422
SUPPLE,0,80.422
SULLENGER,0,80.422
SUDDERTH,0,80.423
SUDDARTH,0,80.423
SUCKOW,0,80.423
STRIDER,0,80.424
STREGE,0,80.424
STREAM,0,80.424
STRASSBURG,0,80.425
STOVAL,0,80.425
STOTZ,0,80.425
STONEHAM,0,80.426
STILLEY,0,80.426
STILLE,0,80.426
STIERWALT,0,80.427
STFLEUR,0,80.427
STEUCK,0,80.427
STERMER,0,80.428
STCLAIRE,0,80.428
STANO,0,80.428
STAKER,0,80.429
STAHLER,0,80.429
STABLEIN,0,80.429
SRINIVASAN,0,80.43
SQUILLACE,0,80.43
SPRVILL,0,80.43
SPROULL,0,80.431
SPRAU,0,80.431
SPORER,0,80.431
SPORE,0,80.432
SPITTLER,0,80.432
SPEELMAN,0,80.432
SPARR,0,80.433
SPARKES,0,80.433
SPANG,0,80.433
SPAGNUOLO,0,80.434
SOSINSKI,0,80.434
SORTO,0,80.434
SORKIN,0,80.435
SONDAG,0,80.435
SOLLERS,0,80.435
SOCIA,0,80.436
SNARR,0,80.436
SMREKAR,0,80.436
SMOLKA,0,80.437
SLYTER,0,80.437
SLOVINSKY,0,80.437
SLIWA,0,80.438
SLAVIK,0,80.438
SLATTER,0,80.438
SKIVER,0,80.439
SKEEM,0,80.439
SKALA,0,80.439
SITZES,0,80.44
SITSLER,0,80.44
SITLER,0,80.44
SINKO,0,80.441
SIMSER,0,80.441
SIEGLER,0,80.441
SIDERIS,0,80.442
SHREWSBERRY,0,80.442
SHOOPMAN,0,80.442
SHOAFF,0,80.443
SHIRA,0,80.443
SHINDLER,0,80.443
SHIMMIN,0,80.444
SHILL,0,80.444
SHENKEL,0,80.444
SHEMWELL,0,80.445
SHEHORN,0,80.445
SEVERA,0,80.445
SERGIO,0,80.446
SEMONES,0,80.446
SELSOR,0,80.446
SELLER,0,80.447
SEKULSKI,0,80.447
SEGUI,0,80.447
SECHREST,0,80.448
SCOT,0,80.448
SCHWER,0,80.448
SCHWEBACH,0,80.449
SCHUR,0,80.449
SCHMIESING,0,80.449
SCHLICK,0,80.45
SCHLENDER,0,80.45
SCHEBLER,0,80.45
SCHEAR,0,80.451
SCHAPIRO,0,80.451
SAURO,0,80.451
SAUNDER,0,80.452
SAUAGE,0,80.452
SATTERLY,0,80.452
SARAIVA,0,80.453
SARACINO,0,80.453
SAPERSTEIN,0,80.453
SANMARTIN,0,80.454
SANLUIS,0,80.454
SANDT,0,80.454
SANDROCK,0,80.455
SAMMET,0,80.455
SAMA,0,80.455
SALK,0,80.456
SAKATA,0,80.456
SAINI,0,80.456
SACKRIDER,0,80.457
RYS,0,80.457
RUSSUM,0,80.457
RUSSI,0,80.458
RUSSAW,0,80.458
ROZZELL,0,80.458
ROZA,0,80.459
ROWLETTE,0,80.459
ROTHBERG,0,80.459
ROSSANO,0,80.46
ROSEBROCK,0,80.46
ROMANSKI,0,80.46
ROMANIK,0,80.461
ROMANI,0,80.461
ROMA,0,80.461
ROIGER,0,80.462
ROIG,0,80.462
ROEHR,0,80.462
RODENBERGER,0,80.463
RODELA,0,80.463
ROD,0,80.463
ROCHFORD,0,80.464
RISTOW,0,80.464
RISPOLI,0,80.464
RIPPER,0,80.465
RIGO,0,80.465
RIESGO,0,80.465
RIEBEL,0,80.466
RIBERA,0,80.466
RIBAUDO,0,80.466
RHODA,0,80.467
REYS,0,80.467
RESENDES,0,80.467
REPINE,0,80.468
REISDORF,0,80.468
REISCH,0,80.468
REBMAN,0,80.469
RASMUS,0,80.469
RASKE,0,80.469
RANUM,0,80.47
RAMES,0,80.47
RAMBIN,0,80.47
RAMAN,0,80.471
RAJEWSKI,0,80.471
RAFFIELD,0,80.471
RADY,0,80.472
RADICH,0,80.472
RAATZ,0,80.472
QUINNIE,0,80.473
PYPER,0,80.473
PUTHOFF,0,80.473
PROW,0,80.474
PROEHL,0,80.474
PRIBYL,0,80.474
PRETTI,0,80.475
PRETE,0,80.475
PRESBY,0,80.475
